date,total_sales,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,rolling_mean,expanding_mean
2014-11-23,3947080.9999999627,5385287.559999918,4639897.570000102,5231203.170000074,6858666.239999456,9634289.07999931,2353054.749999987,3604658.4300000374,5435639.909999832,1648662.8600144517
2014-11-24,2534451.1100001223,3947080.9999999627,5385287.559999918,4639897.570000102,5231203.170000074,6858666.239999456,9634289.07999931,2353054.749999987,5461553.675714137,1649941.0537373747
2014-11-25,2500064.3699999815,2534451.1100001223,3947080.9999999627,5385287.559999918,4639897.570000102,5231203.170000074,6858666.239999456,9634289.07999931,4442378.7171428045,1651166.0152881853
2014-11-26,2514529.5999999866,2500064.3699999815,2534451.1100001223,3947080.9999999627,5385287.559999918,4639897.570000102,5231203.170000074,6858666.239999456,3821787.7685714513,1652408.2650503605
2014-11-27,2348063.240000001,2514529.5999999866,2500064.3699999815,2534451.1100001223,3947080.9999999627,5385287.559999918,4639897.570000102,5231203.170000074,3409910.6357142976,1653407.7693247134
2014-11-28,2938738.0699999784,2348063.240000001,2514529.5999999866,2500064.3699999815,2534451.1100001223,3947080.9999999627,5385287.559999918,4639897.570000102,3166887.8499999945,1655251.8587087526
2014-11-29,4211615.009999976,2938738.0699999784,2348063.240000001,2514529.5999999866,2500064.3699999815,2534451.1100001223,3947080.9999999627,5385287.559999918,2999220.3428571457,1658914.2701002872
2014-11-30,3201669.1599999787,4211615.009999976,2938738.0699999784,2348063.240000001,2514529.5999999866,2500064.3699999815,2534451.1100001223,3947080.9999999627,2892732.9371428625,1661121.3586409164
2014-12-01,1991398.750000017,3201669.1599999787,4211615.009999976,2938738.0699999784,2348063.240000001,2514529.5999999866,2500064.3699999815,2534451.1100001223,2815154.028571419,1661593.183485715
2014-12-02,2708862.57999998,1991398.750000017,3201669.1599999787,4211615.009999976,2938738.0699999784,2348063.240000001,2514529.5999999866,2500064.3699999815,2844982.344285704,1663087.1483880177
2014-12-03,2536078.3600000017,2708862.57999998,1991398.750000017,3201669.1599999787,4211615.009999976,2938738.0699999784,2348063.240000001,2514529.5999999866,2848060.738571421,1664330.725612536
2014-12-04,2568984.180000016,2536078.3600000017,2708862.57999998,1991398.750000017,3201669.1599999787,4211615.009999976,2938738.0699999784,2348063.240000001,2879620.872857137,1665617.5726315796
2014-12-05,2991265.379999982,2568984.180000016,2536078.3600000017,2708862.57999998,1991398.750000017,3201669.1599999787,4211615.009999976,2938738.0699999784,2887124.774285709,1667500.5950852276
2014-12-06,4679595.119999991,2991265.379999982,2568984.180000016,2536078.3600000017,2708862.57999998,1991398.750000017,3201669.1599999787,4211615.009999976,2953979.0757142827,1671773.0695886528
2014-12-07,3519594.9999999693,4679595.119999991,2991265.379999982,2568984.180000016,2536078.3600000017,2708862.57999998,1991398.750000017,3201669.1599999787,2999397.0528571387,1674390.3811048162
2014-12-08,1960399.7499999988,3519594.9999999693,4679595.119999991,2991265.379999982,2568984.180000016,2536078.3600000017,2708862.57999998,1991398.750000017,2994968.6242857077,1674794.9205233383
2014-12-09,2257181.500000012,1960399.7499999988,3519594.9999999693,4679595.119999991,2991265.379999982,2568984.180000016,2536078.3600000017,2708862.57999998,2930442.7557142833,1675617.5004378534
2014-12-10,2202893.8499999633,2257181.500000012,1960399.7499999988,3519594.9999999693,4679595.119999991,2991265.379999982,2568984.180000016,2536078.3600000017,2882844.9685714208,1676361.190634697
2014-12-11,2385154.1599999997,2202893.8499999633,2257181.500000012,1960399.7499999988,3519594.9999999693,4679595.119999991,2991265.379999982,2568984.180000016,2856583.537142847,1677359.4905915495
2014-12-12,3012569.399999988,2385154.1599999997,2202893.8499999633,2257181.500000012,1960399.7499999988,3519594.9999999693,4679595.119999991,2991265.379999982,2859626.9685714194,1679237.4229535868
2014-12-13,4784853.659999989,3012569.399999988,2385154.1599999997,2202893.8499999633,2257181.500000012,1960399.7499999988,3519594.9999999693,4679595.119999991,2874663.902857133,1683599.2435112365
2014-12-14,3538932.3599999896,4784853.659999989,3012569.399999988,2385154.1599999997,2202893.8499999633,2257181.500000012,1960399.7499999988,3519594.9999999693,2877426.382857136,1686201.3937447409
2014-12-15,2776545.870000016,3538932.3599999896,4784853.659999989,3012569.399999988,2385154.1599999997,2202893.8499999633,2257181.500000012,1960399.7499999988,2994018.685714281,1687728.48684874
2014-12-16,3075705.7999999817,2776545.870000016,3538932.3599999896,4784853.659999989,3012569.399999988,2385154.1599999997,2202893.8499999633,2257181.500000012,3110950.7285714196,1689669.7138601404
2014-12-17,4090933.429999898,3075705.7999999817,2776545.870000016,3538932.3599999896,4784853.659999989,3012569.399999988,2385154.1599999997,2202893.8499999633,3380670.6685714102,1693023.4341340784
2014-12-18,4420741.779999672,4090933.429999898,3075705.7999999817,2776545.870000016,3538932.3599999896,4784853.659999989,3012569.399999988,2385154.1599999997,3671468.899999935,1696827.7832914921
2014-12-19,5730184.169999663,4420741.779999672,4090933.429999898,3075705.7999999817,2776545.870000016,3538932.3599999896,4784853.659999989,3012569.399999988,4059699.5814284603,1702445.271295264
2014-12-20,8124645.249999839,5730184.169999663,4420741.779999672,4090933.429999898,3075705.7999999817,2776545.870000016,3538932.3599999896,4784853.659999989,4536812.665714153,1711377.3992211395
2014-12-21,6527257.679999828,8124645.249999839,5730184.169999663,4420741.779999672,4090933.429999898,3075705.7999999817,2776545.870000016,3538932.3599999896,4963716.282856987,1718066.121833332
2014-12-22,4644756.589999904,6527257.679999828,8124645.249999839,5730184.169999663,4420741.779999672,4090933.429999898,3075705.7999999817,2776545.870000016,5230603.528571256,1722125.331914007
2014-12-23,4638449.860000025,4644756.589999904,6527257.679999828,8124645.249999839,5730184.169999663,4420741.779999672,4090933.429999898,3075705.7999999817,5453852.679999834,1726164.5625623257
2014-12-24,4979473.740000023,4638449.860000025,4644756.589999904,6527257.679999828,8124645.249999839,5730184.169999663,4420741.779999672,4090933.429999898,5580787.009999852,1730664.2986307042
2014-12-25,4526989.620000004,4979473.740000023,4638449.860000025,4644756.589999904,6527257.679999828,8124645.249999839,5730184.169999663,4420741.779999672,5595965.272857042,1734526.6264226506
2014-12-26,6996784.1299997615,4526989.620000004,4979473.740000023,4638449.860000025,4644756.589999904,6527257.679999828,8124645.249999839,5730184.169999663,5776908.124285628,1741784.9126344812
2014-12-27,10644132.049999839,6996784.1299997615,4526989.620000004,4979473.740000023,4638449.860000025,4644756.589999904,6527257.679999828,8124645.249999839,6136834.809999914,1754047.098774103
2014-12-28,8593644.030000094,10644132.049999839,6996784.1299997615,4526989.620000004,4979473.740000023,4638449.860000025,4644756.589999904,6527257.679999828,6432032.859999953,1763455.072544703
2014-12-29,8103679.340000023,8593644.030000094,10644132.049999839,6996784.1299997615,4526989.620000004,4979473.740000023,4638449.860000025,4644756.589999904,6926164.681428541,1772164.1718131853
2014-12-30,12829623.83000001,8103679.340000023,8593644.030000094,10644132.049999839,6996784.1299997615,4526989.620000004,4979473.740000023,4638449.860000025,8096332.3914285395,1787332.1548834003
2014-12-31,11662372.909999898,12829623.83000001,8103679.340000023,8593644.030000094,10644132.049999839,6996784.1299997615,4526989.620000004,4979473.740000023,9051032.272857094,1800859.607972601
2015-01-01,2347692.34000001,11662372.909999898,12829623.83000001,8103679.340000023,8593644.030000094,10644132.049999839,6996784.1299997615,4526989.620000004,8739704.089999951,1801607.669165525
2015-01-02,6791077.410000072,2347692.34000001,11662372.909999898,12829623.83000001,8103679.340000023,8593644.030000094,10644132.049999839,6996784.1299997615,8710317.415714283,1808423.8846584682
2015-01-03,6463050.020000034,6791077.410000072,2347692.34000001,11662372.909999898,12829623.83000001,8103679.340000023,8593644.030000094,10644132.049999839,8113019.982857167,1814773.9885266013
2015-01-04,5178245.570000039,6463050.020000034,6791077.410000072,2347692.34000001,11662372.909999898,12829623.83000001,8103679.340000023,8593644.030000094,7625105.917142873,1819356.3748773823
2015-01-05,5025806.239999928,5178245.570000039,6463050.020000034,6791077.410000072,2347692.34000001,11662372.909999898,12829623.83000001,8103679.340000023,7185409.760000001,1823718.8917006785
2015-01-06,4605803.519999622,5025806.239999928,5178245.570000039,6463050.020000034,6791077.410000072,2347692.34000001,11662372.909999898,12829623.83000001,6010578.287142803,1827498.897989128
2015-01-07,3603908.329999985,4605803.519999622,5025806.239999928,5178245.570000039,6463050.020000034,6791077.410000072,2347692.34000001,11662372.909999898,4859369.061428529,1829909.2228629554
2015-01-08,3926476.669999979,3603908.329999985,4605803.519999622,5025806.239999928,5178245.570000039,6463050.020000034,6791077.410000072,2347692.34000001,5084909.679999953,1832750.1001625992
2015-01-09,3331724.330000003,3926476.669999979,3603908.329999985,4605803.519999622,5025806.239999928,5178245.570000039,6463050.020000034,6791077.410000072,4590716.382857086,1834778.482070363
2015-01-10,3206299.4699999876,3331724.330000003,3926476.669999979,3603908.329999985,4605803.519999622,5025806.239999928,5178245.570000039,6463050.020000034,4125466.3042856506,1836631.8888108083
2015-01-11,2873042.150000017,3206299.4699999876,3331724.330000003,3926476.669999979,3603908.329999985,4605803.519999622,5025806.239999928,5178245.570000039,3796151.529999933,1838030.553130902
2015-01-12,1745145.5699999945,2873042.150000017,3206299.4699999876,3331724.330000003,3926476.669999979,3603908.329999985,4605803.519999622,5025806.239999928,3327485.7199999425,1837905.3712129355
2015-01-13,1662187.540000002,1745145.5699999945,2873042.150000017,3206299.4699999876,3331724.330000003,3926476.669999979,3603908.329999985,4605803.519999622,2906969.151428568,1837668.8734589478
2015-01-14,2082123.1099999708,1662187.540000002,1745145.5699999945,2873042.150000017,3206299.4699999876,3331724.330000003,3926476.669999979,3603908.329999985,2689571.262857137,1837997.4409811802
2015-01-15,1959299.5800000003,2082123.1099999708,1662187.540000002,1745145.5699999945,2873042.150000017,3206299.4699999876,3331724.330000003,3926476.669999979,2408545.9642857118,1838160.2626442926
2015-01-16,2367165.8599999608,1959299.5800000003,2082123.1099999708,1662187.540000002,1745145.5699999945,2873042.150000017,3206299.4699999876,3331724.330000003,2270751.897142849,1838869.3854289516
2015-01-17,3719665.7500000102,2367165.8599999608,1959299.5800000003,2082123.1099999708,1662187.540000002,1745145.5699999945,2873042.150000017,3206299.4699999876,2344089.937142852,1841387.1851137856
2015-01-18,3160048.3099999856,3719665.7500000102,2367165.8599999608,1959299.5800000003,2082123.1099999708,1662187.540000002,1745145.5699999945,2873042.150000017,2385090.817142848,1843150.1010561467
2015-01-19,1992430.4699999976,3160048.3099999856,3719665.7500000102,2367165.8599999608,1959299.5800000003,2082123.1099999708,1662187.540000002,1745145.5699999945,2420417.231428563,1843349.4072897166
2015-01-20,1674327.540000003,1992430.4699999976,3160048.3099999856,3719665.7500000102,2367165.8599999608,1959299.5800000003,2082123.1099999708,1662187.540000002,2422151.5171428486,1843124.044799997
2015-01-21,1677581.0099999895,1674327.540000003,1992430.4699999976,3160048.3099999856,3719665.7500000102,2367165.8599999608,1959299.5800000003,2082123.1099999708,2364359.788571423,1842903.6146604498
2015-01-22,1688740.8900000006,1677581.0099999895,1674327.540000003,1992430.4699999976,3160048.3099999856,3719665.7500000102,2367165.8599999608,1959299.5800000003,2325708.547142851,1842698.6110372313
2015-01-23,2329844.800000008,1688740.8900000006,1677581.0099999895,1674327.540000003,1992430.4699999976,3160048.3099999856,3719665.7500000102,2367165.8599999608,2320376.967142858,1843345.5515272215
2015-01-24,3387714.409999959,2329844.800000008,1688740.8900000006,1677581.0099999895,1674327.540000003,1992430.4699999976,3160048.3099999856,3719665.7500000102,2272955.34714285,1845393.78608753
2015-01-25,2935799.980000011,3387714.409999959,2329844.800000008,1688740.8900000006,1677581.0099999895,1674327.540000003,1992430.4699999976,3160048.3099999856,2240919.8714285684,1846838.0327019836
2015-01-26,1777804.270000006,2935799.980000011,3387714.409999959,2329844.800000008,1688740.8900000006,1677581.0099999895,1674327.540000003,1992430.4699999976,2210258.985714284,1846746.7182010552
2015-01-27,1695073.03999999,1777804.270000006,2935799.980000011,3387714.409999959,2329844.800000008,1688740.8900000006,1677581.0099999895,1674327.540000003,2213222.6285714246,1846546.356671067
2015-01-28,1491935.9200000113,1695073.03999999,1777804.270000006,2935799.980000011,3387714.409999959,2329844.800000008,1688740.8900000006,1677581.0099999895,2186701.9014285705,1846078.5328759863
2015-01-29,1874336.290000001,1491935.9200000113,1695073.03999999,1777804.270000006,2935799.980000011,3387714.409999959,2329844.800000008,1688740.8900000006,2213215.529999999,1846115.7631225265
2015-01-30,2222264.0800000103,1874336.290000001,1491935.9200000113,1695073.03999999,1777804.270000006,2935799.980000011,3387714.409999959,2329844.800000008,2197846.855714285,1846610.695118418
2015-01-31,3109122.4200000223,2222264.0800000103,1874336.290000001,1491935.9200000113,1695073.03999999,1777804.270000006,2935799.980000011,3387714.409999959,2158048.0000000084,1848269.7118396815
2015-02-01,2864672.980000084,3109122.4200000223,2222264.0800000103,1874336.290000001,1491935.9200000113,1695073.03999999,1777804.270000006,2935799.980000011,2147887.0000000186,1849603.5743963225
2015-02-02,1444282.8300000124,2864672.980000084,3109122.4200000223,2222264.0800000103,1874336.290000001,1491935.9200000113,1695073.03999999,1777804.270000006,2100241.0800000196,1849072.3545478343
2015-02-03,1192797.9399999972,1444282.8300000124,2864672.980000084,3109122.4200000223,2222264.0800000103,1874336.290000001,1491935.9200000113,1695073.03999999,2028487.4942857348,1848213.3566230335
2015-02-04,1321891.0500000073,1192797.9399999972,1444282.8300000124,2864672.980000084,3109122.4200000223,2222264.0800000103,1874336.290000001,1491935.9200000113,2004195.37000002,1847525.35360784
2015-02-05,1538602.8800000073,1321891.0500000073,1192797.9399999972,1444282.8300000124,2864672.980000084,3109122.4200000223,2222264.0800000103,1874336.290000001,1956233.4542857353,1847122.0605613547
2015-02-06,1875503.620000002,1538602.8800000073,1321891.0500000073,1192797.9399999972,1444282.8300000124,2864672.980000084,3109122.4200000223,2222264.0800000103,1906696.2457143057,1847159.063898302
2015-02-07,2873126.489999971,1875503.620000002,1538602.8800000073,1321891.0500000073,1192797.9399999972,1444282.8300000124,2864672.980000084,3109122.4200000223,1872982.5414285841,1848494.958984372
2015-02-08,2483198.22,2873126.489999971,1875503.620000002,1538602.8800000073,1321891.0500000073,1192797.9399999972,1444282.8300000124,2864672.980000084,1818486.1471428578,1849320.3208322467
2015-02-09,1325889.519999973,2483198.22,2873126.489999971,1875503.620000002,1538602.8800000073,1321891.0500000073,1192797.9399999972,1444282.8300000124,1801572.817142852,1848640.5405714256
2015-02-10,1728949.769999998,1325889.519999973,2483198.22,2873126.489999971,1875503.620000002,1538602.8800000073,1321891.0500000073,1192797.9399999972,1878165.9357142807,1848485.299623862
